"GO_0017","J0/OPNAV/C0348207300R.LBL       ","IM8","1998-03-19T13:37:16", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  2.246,"1996-06-16T08:39:46.644415","1996-06-16T08:39:46.673585","03482073:00:0:0","03482073:00:0:4"
"GO_0017","J0/OPNAV/C0348210800R.LBL       ","IM8","1998-03-19T13:38:07", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  3.030,"1996-06-16T09:15:09.976415","1996-06-16T09:15:10.005585","03482108:00:0:0","03482108:00:0:4"
"GO_0017","J0/OPNAV/C0348401900R.LBL       ","IM8","1998-03-19T13:38:40", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  3.399,"1996-06-17T17:27:23.902415","1996-06-17T17:27:23.931585","03484019:00:0:0","03484019:00:0:4"
"GO_0017","J0/OPNAV/C0348405300R.LBL       ","IM8","1998-03-19T13:39:28", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  2.713,"1996-06-17T18:01:46.567415","1996-06-17T18:01:46.596585","03484053:00:0:0","03484053:00:0:4"
"GO_0017","J0/OPNAV/C0348554200R.LBL       ","IM8","1998-03-19T13:40:00", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  3.515,"1996-06-18T19:07:19.176415","1996-06-18T19:07:19.205585","03485542:00:0:0","03485542:00:0:4"
"GO_0017","J0/OPNAV/C0348557600R.LBL       ","IM8","1998-03-19T13:40:35", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  2.824,"1996-06-18T19:41:41.841415","1996-06-18T19:41:41.870585","03485576:00:0:0","03485576:00:0:4"
"GO_0017","J0/OPNAV/C0348842200R.LBL       ","IM8","1998-03-19T13:41:08", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  3.963,"1996-06-20T19:39:19.064585","1996-06-20T19:39:19.085415","03488422:00:0:0","03488422:00:0:3"
"GO_0017","J0/OPNAV/C0349096900R.LBL       ","IM8","1998-03-19T13:41:42", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  3.684,"1996-06-22T14:34:36.966585","1996-06-22T14:34:36.987415","03490969:00:0:0","03490969:00:0:3"
"GO_0017","J0/OPNAV/C0349100400R.LBL       ","IM8","1998-03-19T13:42:16", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  3.787,"1996-06-22T15:10:00.298585","1996-06-22T15:10:00.319415","03491004:00:0:0","03491004:00:0:3"
"GO_0017","J0/OPNAV/C0349137800R.LBL       ","IM8","1998-03-19T13:42:50", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  3.377,"1996-06-22T21:28:09.617415","1996-06-22T21:28:09.646585","03491378:00:0:0","03491378:00:0:4"
